Order ID,Product ID,Product Name,Category,Sub-Category,Price
CA-2015-113971,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,1.3920000000000001
CA-2014-136567,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,320.64
CA-2014-136567,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,227.55
CA-2016-149314,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,195.184
CA-2017-145226,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,54.74
CA-2016-113621,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,86.25
CA-2017-117212,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,297.408
US-2015-130519,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,3.928
US-2015-130519,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,55.968
CA-2016-130946,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,23.996
CA-2016-114727,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,181.336
CA-2016-114727,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,284.784
CA-2016-137050,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,144.784
US-2017-118087,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,70.686
US-2017-118087,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,8.512
CA-2016-126004,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,37.93
CA-2017-100013,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,8.73
CA-2016-144344,FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,15.984
CA-2016-144344,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,31.984
CA-2016-144344,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,55.016
CA-2014-127012,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,12.35
CA-2014-168494,FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,127.448
CA-2014-168494,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,300.904
CA-2014-168494,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,84.9915
CA-2017-115602,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,126.882
CA-2017-144638,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,6.696
CA-2017-144638,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,21.936
CA-2016-155992,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,8.370000000000001
US-2014-167738,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,48.711999999999996
CA-2017-121412,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,9.776
CA-2016-119186,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,77.686
CA-2016-154711,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,19.94
CA-2016-137043,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,95.46
CA-2016-137043,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,95.46
CA-2015-115847,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,30.98
US-2017-126179,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,23.99
CA-2016-141397,FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,80.784
US-2016-134488,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,77.686
CA-2016-145919,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,22.98
CA-2015-120439,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,8.512
CA-2016-142762,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,12.35
US-2017-123281,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,8.37
CA-2017-100524,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.89
CA-2014-153976,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,86.093
CA-2017-162978,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,300.904
CA-2017-160045,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,1.988
US-2014-151925,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,72.784
US-2017-155425,FUR-CH-10003312,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,224.784
CA-2017-133249,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,29.18
US-2015-103471,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,84.294
CA-2015-120362,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,182.55
US-2016-100566,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,27.983999999999998
US-2016-108504,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,6.28
US-2016-108504,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,119.99
US-2017-117247,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,130.49
US-2017-117247,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,22.215
US-2016-161396,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,102.588
US-2014-118486,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,51.588
CA-2016-130407,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,19.99
US-2016-122245,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,131.055
CA-2016-136329,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,204.003
CA-2016-136329,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,41.32
CA-2017-115994,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,12.58
CA-2015-126697,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,1.232
CA-2014-120768,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,129.98999999999998
CA-2015-139731,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,490.686
CA-2017-102337,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,67.186
CA-2017-148474,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,150.98
CA-2014-155271,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,13.73
US-2016-128902,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,122.003
CA-2016-152289,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,170.78599999999997
CA-2014-151708,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,30.344
CA-2017-139199,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,290.98
US-2015-105676,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,1.672
CA-2015-140410,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,14.200000000000001
CA-2017-166436,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,162.882
CA-2017-139661,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,4.82
CA-2016-100468,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,4.97
CA-2015-153388,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,167.496
CA-2017-103611,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.18
US-2017-160759,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,63.686
CA-2017-148446,FUR-TA-10004256,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Tables,417.4
CA-2015-144806,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,34.352
CA-2016-122392,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,5.824
CA-2017-124086,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,101.9915
CA-2017-121888,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,260.98
CA-2014-166884,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,1.6640000000000001
CA-2014-150245,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,224.78400000000002
CA-2015-112116,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,85.98
US-2017-102890,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,208.92600000000002
US-2014-157385,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,120.78399999999999
US-2014-157385,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,190.72
CA-2014-101602,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,152.656
CA-2015-131338,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,42.534
CA-2015-131338,FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,15.68
CA-2015-131338,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2015-118423,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,119.68599999999999
CA-2017-149181,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,23.996
CA-2017-132234,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,42.099999999999994
CA-2017-158876,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,7.996
CA-2016-164672,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,105.98
CA-2014-156349,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,145.333
CA-2017-108560,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,99.23
CA-2015-143119,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,86.25
CA-2017-101049,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,3.5840000000000005
CA-2016-157266,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,13.79
CA-2014-127159,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,4.97
US-2015-157154,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,254.526
CA-2015-143077,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,10.968
CA-2014-122882,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,21.184
CA-2016-147585,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,4.94
CA-2017-143798,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,155.44
CA-2014-142839,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,142.182
US-2016-154361,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,4.3759999999999994
CA-2014-135657,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,85.98
CA-2015-114069,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,214.56
CA-2017-123491,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,71.992
US-2017-124968,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,109.375
CA-2017-104003,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,153.833
CA-2016-169943,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,8.98
CA-2016-169943,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,4.97
US-2015-123218,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,119.68599999999999
US-2017-164056,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,209.67
CA-2017-152807,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,3.584
CA-2015-139094,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,103.481
CA-2017-168837,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,4.73
CA-2015-130785,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,102.833
CA-2015-130785,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,97.733
CA-2016-110254,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,12.2
CA-2014-120474,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,350.98
CA-2016-100965,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,43.13
CA-2016-149461,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.18
CA-2016-165484,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,2.308
CA-2014-132612,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,205.9
US-2017-161193,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,15.52
US-2017-161193,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,2.328
CA-2015-131597,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,56.711999999999996
US-2014-130379,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,14.66
CA-2016-168956,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,20.986
CA-2016-167507,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,2.96
CA-2016-167507,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,22.784
CA-2017-145884,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,262.11
CA-2015-131422,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,69.0
CA-2014-117345,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,11.032
CA-2016-157763,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,140.81
CA-2015-135391,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,20.392
US-2017-158512,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,18.84
CA-2017-128370,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,120.78399999999999
US-2017-121251,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,128.784
US-2016-100839,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,145.49
US-2016-100839,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,8.32
CA-2017-118857,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,39.29
CA-2014-116932,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,400.784
CA-2014-116932,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,272.848
CA-2017-142888,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,70.98
US-2016-112977,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,176.784
CA-2017-118885,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,98.392
CA-2015-109512,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,54.801
CA-2016-147578,FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,10.52
CA-2014-142587,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,136.53
CA-2014-169775,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,58.0195
CA-2017-167094,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,239.24
CA-2015-157959,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,34.23
CA-2017-105886,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,9.48
US-2017-111423,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,231.282
CA-2017-161200,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,48.580000000000005
CA-2017-161200,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2015-141768,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,4.91
CA-2016-112109,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,220.96
CA-2017-157987,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5.77
CA-2017-157987,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,254.526
CA-2017-157987,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,256.482
CA-2014-110408,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,90.98
CA-2016-112669,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,233.384
CA-2014-164721,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,7.96
CA-2015-127509,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,146.34
US-2017-147221,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,2.188
CA-2017-163510,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,60.89
CA-2017-165386,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,91.686
CA-2016-145905,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,350.98
CA-2016-168354,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,218.08
CA-2015-114237,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,70.98
CA-2017-162481,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,89.99000000000001
CA-2015-122287,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,15.072
CA-2015-142237,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,41.4
CA-2015-142237,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,42.686
CA-2015-142237,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,4.224
CA-2016-136434,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5.77
CA-2017-120376,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,226.67000000000002
CA-2017-120376,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,205.9
